Title,URL
India's Infosys Q3 profit beats estimates - Reuters,https://www.reuters.com/technology/indias-infosys-q3-profit-beats-estimates-2023-01-12/
"How TCS, Infosys and HCL Technologies moved post Q3 results in next 30 days: Anand James",https://economictimes.indiatimes.com/markets/expert-view/how-tcs-infosys-and-hcl-technologies-moved-post-q3-results-in-next-30-days-anand-james/articleshow/96843574.cms
"Stocks in news: Infosys, HCL Tech, Cyient, L&T Tech, L&T, Wipro, Shriram Fin",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-infosys-hcl-tech-cyient-lt-tech-lt-wipro-shriram-fin/articleshow/96944658.cms
"HCL Tech share price gains, Infosys loses ahead of Q3 earnings | Mint - Mint",https://www.livemint.com/market/stock-market-news/hcl-tech-share-price-gains-ahead-of-q3-earnings-11673493469106.html
Infosys Compaz Collaborates with Singapore's StarHub for their IT Transformation Journey,https://finance.yahoo.com/news/infosys-compaz-collaborates-singapores-starhub-075000163.html
Infosys: Strong growth of 13.7% in constant currency in a seasonally weak quarter,https://finance.yahoo.com/news/infosys-strong-growth-13-7-112300081.html
"Infosys Q3 profit jumps 13% to Rs 6,586 cr; revenue rise 20%",https://www.moneycontrol.com/news/business/earnings/infosys-q3-profit-jumps-13-to-rs-6586-cr-revenue-rise-20-9852951.html
Infosys raises full-year growth guidance | 10 key highlights,https://www.moneycontrol.com/news/business/earnings/infosys-raises-full-year-growth-guidance-10-key-highlights-9855481.html
